-2.50737,0.178453,0.297474,0.655933,0.0438515,0.751768,-0.0517082
-2.50709,0.178349,0.2973,0.656109,0.0449299,0.75145,-0.0531545
-2.50284,0.178473,0.297059,0.654193,0.0532635,0.752019,-0.0605117
-2.50656,0.178497,0.297228,0.657351,0.0489417,0.749821,-0.0571213
-2.50547,0.178451,0.297074,0.6575,0.0512876,0.749408,-0.058746
-2.5034,0.178421,0.296927,0.654177,0.0524956,0.752211,-0.0589437
-2.50445,0.178373,0.29709,0.656908,0.0512182,0.749964,-0.0583297
-2.50738,0.178552,0.297326,0.660764,0.0491011,0.746773,-0.0575318
-2.50404,0.178415,0.297093,0.655613,0.0535496,0.750699,-0.0612703
-2.50741,0.178481,0.297224,0.659608,0.0469183,0.748166,-0.0544425
-2.50742,0.178493,0.297464,0.657095,0.0467549,0.750364,-0.0547191
-2.50401,0.178417,0.29719,0.657144,0.0518149,0.749594,-0.0598808
-2.50924,0.178506,0.297421,0.659182,0.0433689,0.748993,-0.0510618
-2.50744,0.178458,0.29728,0.659297,0.0448289,0.748751,-0.0518687
-2.50489,0.178392,0.297312,0.656957,0.0501515,0.750075,-0.0572753
-2.50715,0.178484,0.297356,0.659718,0.0501485,0.747594,-0.0579674
-2.50816,0.178422,0.297483,0.659555,0.0473204,0.748196,-0.0543254
-2.50777,0.178281,0.297381,0.657863,0.0454356,0.749832,-0.053898
-2.50584,0.17849,0.297245,0.657377,0.0517719,0.749355,-0.0603456
-2.50814,0.178311,0.297456,0.656331,0.0455417,0.751142,-0.0542306
-2.50593,0.178318,0.297224,0.65664,0.0514623,0.749996,-0.0606817
-2.50726,0.178271,0.297434,0.657189,0.0460696,0.750315,-0.054836
-2.50522,0.178172,0.297201,0.654544,0.0464291,0.752689,-0.0536222
-2.50767,0.178251,0.297408,0.657534,0.0441647,0.750376,-0.0513271
-2.5082,0.178419,0.297493,0.658537,0.0465557,0.749108,-0.0547621
-2.50805,0.178213,0.297295,0.658364,0.0427755,0.749803,-0.0502183
-2.50676,0.178267,0.297549,0.655684,0.0488794,0.751234,-0.0577607
-2.5077,0.178296,0.297588,0.655957,0.0447151,0.751625,-0.0527345
-2.50923,0.178362,0.297459,0.658041,0.0432212,0.749996,-0.0511935
-2.50838,0.178376,0.297624,0.657006,0.0439915,0.750817,-0.0517951
-2.50871,0.178327,0.297566,0.657205,0.042907,0.750793,-0.0505075
-2.50893,0.17838,0.297606,0.656791,0.0430267,0.751124,-0.0508546
-2.50892,0.178378,0.297699,0.655877,0.0431602,0.751908,-0.0509532
-2.50852,0.178267,0.297609,0.65517,0.0424226,0.752619,-0.0501716
-2.50808,0.178411,0.297585,0.657752,0.0454177,0.749952,-0.0535755
-2.50861,0.178261,0.297519,0.656083,0.0425754,0.751814,-0.0501759
-2.50789,0.178376,0.297674,0.656269,0.0443465,0.751407,-0.0522661
-2.50895,0.178327,0.297604,0.656484,0.0425083,0.751477,-0.0500301
-2.50781,0.178413,0.297637,0.65728,0.0454207,0.750368,-0.0535424
-2.50915,0.178319,0.297741,0.654519,0.0420341,0.75322,-0.0499722
-2.50915,0.17836,0.297662,0.65738,0.0437699,0.750504,-0.0517591
-2.50895,0.178327,0.297604,0.656484,0.0425083,0.751477,-0.0500301
-2.5096,0.17842,0.2977,0.657098,0.0430792,0.750841,-0.0510297
-2.50872,0.178344,0.297624,0.657536,0.042524,0.750555,-0.0500607
-2.50935,0.178386,0.297674,0.655536,0.0419494,0.752348,-0.0498476
-2.50789,0.178378,0.297584,0.657029,0.0441886,0.750768,-0.0520478
-2.50887,0.178362,0.297658,0.656726,0.0437288,0.751089,-0.0516139
-2.50778,0.178351,0.297659,0.654326,0.0446557,0.753038,-0.0528906
-2.50923,0.178416,0.297756,0.656484,0.0436859,0.751303,-0.0516175
-2.50981,0.178291,0.297796,0.655925,0.0407156,0.752212,-0.0477721
-2.50945,0.178362,0.297698,0.657024,0.0434365,0.750857,-0.0514494
-2.5087,0.178362,0.297623,0.65724,0.0439298,0.750628,-0.0516092
-2.50831,0.178318,0.297698,0.654047,0.0427781,0.753536,-0.0507595
-2.50895,0.178344,0.297719,0.656834,0.0421661,0.751222,-0.0495671
-2.50965,0.178326,0.297794,0.655941,0.0420703,0.75201,-0.0495298
-2.5087,0.178343,0.297681,0.657413,0.0425631,0.750668,-0.0499405
-2.50851,0.178345,0.297713,0.65605,0.0423709,0.751878,-0.0498222
-2.50849,0.178345,0.297657,0.65593,0.0423354,0.751985,-0.0498218
-2.50857,0.178306,0.297683,0.65694,0.0416675,0.751213,-0.048724
-2.50844,0.178335,0.297662,0.655274,0.0445657,0.752231,-0.0527193
-2.50848,0.17828,0.297668,0.655071,0.041968,0.752775,-0.0494992
-2.50825,0.178344,0.297622,0.656394,0.0426157,0.751545,-0.0501103
-2.50832,0.178298,0.297662,0.654998,0.0437832,0.752582,-0.051773
-2.50776,0.178341,0.29764,0.656687,0.0435045,0.751182,-0.0509359
-2.50901,0.178291,0.297605,0.656379,0.0413344,0.751733,-0.0485329
