-0.836029,1.09003,0.1857610,.641843,0.0909874,0.759727,-0.0507287
-0.836917,1.11054,0.1698640,.63629,0.077067,0.766837,-0.034014
-0.853319,1.11859,0.1689010,.649364,0.0726101,0.756313,-0.03233
-0.850611,1.11996,0.1687020,.641942,0.0704784,0.762592,-0.0373603
-0.833573,1.11462,0.1674640,.630422,0.0821843,0.771152,-0.0337378
-0.818472,1.1127,0.1666210,.626293,0.0858016,0.773892,-0.0385447
-0.836029,1.09003,0.1857610,.641843,0.0909874,0.759727,-0.0507287
-0.836917,1.11054,0.1698640,.63629,0.077067,0.766837,-0.034014
-0.853319,1.11859,0.1689010,.649364,0.0726101,0.756313,-0.03233
-0.850611,1.11996,0.1687020,.641942,0.0704784,0.762592,-0.0373603
-0.833573,1.11462,0.1674640,.630422,0.0821843,0.771152,-0.0337378
-0.818472,1.1127,0.1666210,.626293,0.0858016,0.773892,-0.0385447
-0.836029,1.09003,0.1857610,.641843,0.0909874,0.759727,-0.0507287
-0.836917,1.11054,0.1698640,.63629,0.077067,0.766837,-0.034014
-0.853319,1.11859,0.1689010,.649364,0.0726101,0.756313,-0.03233
-0.850611,1.11996,0.1687020,.641942,0.0704784,0.762592,-0.0373603
-0.833573,1.11462,0.1674640,.630422,0.0821843,0.771152,-0.0337378
-0.818472,1.1127,0.1666210,.626293,0.0858016,0.773892,-0.0385447
-0.836029,1.09003,0.1857610,.641843,0.0909874,0.759727,-0.0507287
-0.836917,1.11054,0.1698640,.63629,0.077067,0.766837,-0.034014
-0.853319,1.11859,0.1689010,.649364,0.0726101,0.756313,-0.03233
-0.850611,1.11996,0.1687020,.641942,0.0704784,0.762592,-0.0373603
-0.833573,1.11462,0.1674640,.630422,0.0821843,0.771152,-0.0337378
-0.818472,1.1127,0.1666210,.626293,0.0858016,0.773892,-0.0385447
